,product_title,product_url,img_url,product_price,average_rating,reviews_count,width,height,legth,breadcrumbs_category_main,breadcrumbs_category_sub
1145,"BESTÅ TV storage combination/glass doors - black-brown/Selsviken high gloss/black clear glass 118 1/8x16 1/2x76 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-clear-glass-s79406380/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0989525_pe818522_s5.jpg,709.0,4.0,2.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1146,"BESTÅ TV bench with doors - black-brown/Lappviken light gray-brown 70 7/8x16 1/2x15 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-black-brown-lappviken-light-gray-brown-s99422181/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-doors-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0993133_pe820433_s5.jpg,219.0,4.2,11.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1147,"BESTÅ / EKET TV storage combination - white/oak veneer 82 5/8x15 3/4x86 5/8 """,https://www.ikea.com/us/en/p/besta-eket-tv-storage-combination-white-oak-veneer-s79439738/,https://www.ikea.com/us/en/images/products/besta-eket-tv-storage-combination-black-brown-light-green-stained-oak-veneer__1016402_pe830364_s5.jpg,464.0,0.0,0.0,14.25,3.25,16.0,TV & media furniture,TV stands & benches
1148,"BESTÅ TV unit - black-brown/Selsviken high-gloss/black 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-black-brown-selsviken-high-gloss-black-s99399067/,https://www.ikea.com/us/en/images/products/besta-tv-unit-with-drawers-and-door-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0994257_pe820915_s5.jpg,249.0,5.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1149,"BESTÅ TV bench with drawers - white/Hedeviken/Stubbarp oak veneer 47 1/4x16 1/2x18 7/8 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-drawers-white-hedeviken-stubbarp-oak-veneer-s39435860/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0994249_pe820907_s5.jpg,211.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV stands & benches
1150,"BESTÅ TV unit with doors - white/Selsviken/Nannarp high-gloss/white 47 1/4x16 1/2x29 1/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-doors-white-selsviken-nannarp-high-gloss-white-s19054663/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-doors-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0994287_pe820946_s5.jpg,261.0,3.2,11.0,16.25,4.5,52.0,TV & media furniture,TV stands & benches
1151,"BESTÅ TV unit - black-brown/Lappviken black-brown clear glass 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-black-brown-lappviken-black-brown-clear-glass-s49329331/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,229.0,3.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1152,"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/white clear glass 118 1/8x16 1/2x76 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s49406386/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0989525_pe818522_s5.jpg,709.0,4.0,2.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1153,"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/white clear glass 70 7/8x16 1/2x75 5/8 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s59408648/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-kallviken-dark-gray__0992965_pe820372_s5.jpg,559.0,4.5,2.0,16.25,2.5,52.0,TV & media furniture,TV & media storage
1154,"BESTÅ TV unit - walnut effect light gray/Selsviken high-gloss/white frosted glass 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-walnut-effect-light-gray-selsviken-high-gloss-white-frosted-glass-s19329337/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,259.0,3.0,2.0,16.0,4.25,73.0,TV & media furniture,TV stands & benches
1155,"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/beige clear glass 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-beige-clear-glass-s69406267/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,424.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1156,"BESTÅ TV storage combination/glass doors - black-brown/Lappviken black-brown clear glass 94 1/2x16 1/2x74 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-lappviken-black-brown-clear-glass-s99411314/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0990767_pe819215_s5.jpg,479.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV & media storage
1157,"BESTÅ TV unit with drawers and door - black-brown/Timmerviken black 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-drawers-and-door-black-brown-timmerviken-black-s09420308/,https://www.ikea.com/us/en/images/products/besta-tv-unit-with-drawers-and-door-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0994257_pe820915_s5.jpg,229.0,5.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1158,"HAVSTA TV storage combination - white 111x18 1/2x83 1/2 """,https://www.ikea.com/us/en/p/havsta-tv-storage-combination-white-s49386190/,https://www.ikea.com/us/en/images/products/havsta-tv-storage-combination-dark-brown__0914313_pe783924_s5.jpg,567.0,0.0,0.0,15.25,3.75,29.25,TV & media furniture,TV & media storage
1159,"BESTÅ TV bench with drawers - black-brown/Selsviken high-gloss/brown 47 1/4x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-drawers-black-brown-selsviken-high-gloss-brown-s89399280/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0994249_pe820907_s5.jpg,189.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV stands & benches
1160,"BESTÅ TV bench with doors 47 1/4x16 1/2x18 7/8 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-s19419451/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-doors-black-brown-bjoerkoeviken-mejarp-brown-stained-oak-veneer__0992036_pe819766_s5.jpg,231.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV stands & benches
1161,"BESTÅ TV unit - black-brown/Selsviken/Nannarp high gloss/black clear glass 70 7/8x16 1/2x18 7/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-black-brown-selsviken-nannarp-high-gloss-black-clear-glass-s29329290/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,323.0,3.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1162,"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/white clear glass 70 7/8x16 1/2x75 5/8 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s49408644/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-kallviken-dark-gray__0992965_pe820372_s5.jpg,559.0,4.5,2.0,16.25,2.5,52.0,TV & media furniture,TV & media storage
1163,"BESTÅ TV bench with drawers - white/Selsviken high-gloss/white 47 1/4x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-drawers-white-selsviken-high-gloss-white-s89399176/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-drawers-black-brown-bjoerkoeviken-stubbarp-brown-stained-oak-veneer__0994249_pe820907_s5.jpg,189.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV stands & benches
1164,"BESTÅ TV storage combination/glass doors - white/Hanviken white clear glass 94 1/2x16 1/2x91 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s89412352/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0990790_pe819245_s5.jpg,809.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV & media storage
1165,"BESTÅ TV storage combination/glass doors - black-brown/Selsviken high gloss/beige clear glass 118 1/8x16 1/2x83 1/8 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-beige-clear-glass-s39406848/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-lappviken-light-gray-brown-clear-glass__0991955_pe819709_s5.jpg,764.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1166,"BESTÅ TV storage combination/glass doors - black-brown/Selsviken high gloss/brown smoked glass 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-brown-smoked-glass-s49406310/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,424.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1167,"BESTÅ TV storage combination/glass doors - white/Hanviken white clear glass 118 1/8x16 1/2x76 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s49330792/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0989525_pe818522_s5.jpg,644.0,4.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1168,"BESTÅ TV unit with doors - black-brown/Timmerviken black 70 7/8x16 1/2x15 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-doors-black-brown-timmerviken-black-s39330679/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-doors-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0993133_pe820433_s5.jpg,219.0,4.2,11.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1169,"BESTÅ TV storage combination/glass doors - white/Selsviken high gloss/white clear glass 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s39330491/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,424.0,3.3,3.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1170,"BESTÅ TV storage combination/glass doors - black-brown Sindvik/Lappviken light gray-brown 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown-s49435949/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,384.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1171,"BESTÅ TV storage combination/glass doors - white Sutterviken/Sindvik white clear glass 118 1/8x16 1/2x91 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-sutterviken-sindvik-white-clear-glass-s39411251/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0989703_pe818573_s5.jpg,1154.0,4.3,3.0,16.25,2.5,52.0,TV & media furniture,TV & media storage
1172,"BESTÅ TV bench with doors - white/Hedeviken oak veneer 70 7/8x16 1/2x15 """,https://www.ikea.com/us/en/p/besta-tv-bench-with-doors-white-hedeviken-oak-veneer-s59421796/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-doors-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0993133_pe820433_s5.jpg,249.0,4.2,11.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1173,"BESTÅ TV storage combination/glass doors - white/Hanviken white clear glass 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s59406263/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,384.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1174,"BESTÅ TV unit - black-brown/Hanviken black-brown clear glass 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-black-brown-hanviken-black-brown-clear-glass-s69329330/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,234.0,3.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1175,"BESTÅ TV unit with drawers - Lappviken/Sindvik gray stained walnut eff clear glass 70 7/8x15 3/4x29 1/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-drawers-lappviken-sindvik-gray-stained-walnut-eff-clear-glass-s99194103/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-drawers-black-brown-glassvik-selsviken-nannarp-black__0990904_pe819293_s5.jpg,303.0,2.0,2.0,16.0,2.5,52.0,TV & media furniture,TV stands & benches
1176,"BESTÅ TV storage combination - white/Lappviken 94 1/2x16 1/2x90 1/2 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-white-lappviken-s99476796/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-white-lappviken__1068925_pe853669_s5.jpg,534.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV & media storage
1177,"BESTÅ / EKET TV storage combination - white/white stained oak effect 118 1/8x16 1/2x82 5/8 """,https://www.ikea.com/us/en/p/besta-eket-tv-storage-combination-white-white-stained-oak-effect-s79437763/,https://www.ikea.com/us/en/images/products/besta-eket-tv-storage-combination-black-brown-dark-gray-gray-turquoise__0915369_pe784749_s5.jpg,434.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1178,"BESTÅ TV storage combination/glass doors - white/Hanviken white clear glass 94 1/2x16 1/2x91 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s49412354/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-sindvik-lappviken-light-gray-brown__0990790_pe819245_s5.jpg,809.0,0.0,0.0,16.25,4.5,49.0,TV & media furniture,TV & media storage
1179,"LACK TV unit - black-brown 47 1/4x13 3/4x14 1/8 """,https://www.ikea.com/us/en/p/lack-tv-unit-black-brown-20498937/,https://www.ikea.com/us/en/images/products/lack-tv-unit-black-brown__0955258_pe803699_s5.jpg,49.99,5.0,7.0,14.25,4.25,57.0,TV & media furniture,TV stands & benches
1180,"KALLAX / LACK Storage combination with shelf - black-brown 74 3/8x15 3/8x57 7/8 """,https://www.ikea.com/us/en/p/kallax-lack-storage-combination-with-shelf-black-brown-s89398718/,https://www.ikea.com/us/en/images/products/kallax-lack-storage-combination-with-shelf-black-brown__0943522_pe796963_s5.jpg,119.97,5.0,1.0,16.0,4.75,60.75,TV & media furniture,TV & media storage
1181,"BESTÅ TV unit with drawers and door - black-brown/Timmerviken black 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-drawers-and-door-black-brown-timmerviken-black-s79435900/,https://www.ikea.com/us/en/images/products/besta-tv-unit-with-drawers-and-door-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0994257_pe820915_s5.jpg,229.0,5.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1182,"BESTÅ TV unit - white/Selsviken high-gloss/beige 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-white-selsviken-high-gloss-beige-s09399076/,https://www.ikea.com/us/en/images/products/besta-tv-unit-with-drawers-and-door-black-brown-bjoerkoeviken-brown-stained-oak-veneer__0994257_pe820915_s5.jpg,249.0,5.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1183,"BESTÅ TV bench - white/Hanviken white clear glass 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-bench-white-hanviken-white-clear-glass-s09398920/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,234.0,3.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1184,"BESTÅ TV unit with drawers - Lappviken/Sindvik black-brown clear glass 70 7/8x15 3/4x29 1/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-with-drawers-lappviken-sindvik-black-brown-clear-glass-s59194100/,https://www.ikea.com/us/en/images/products/besta-tv-bench-with-drawers-black-brown-glassvik-selsviken-nannarp-black__0990904_pe819293_s5.jpg,303.0,2.0,2.0,16.25,2.5,52.0,TV & media furniture,TV stands & benches
1185,"BESTÅ TV storage combination/glass doors - black-brown/Selsviken high gloss/black clear glass 118 1/8x16 1/2x83 1/8 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-clear-glass-s59406852/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-lappviken-light-gray-brown-clear-glass__0991955_pe819709_s5.jpg,764.0,0.0,0.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1186,"BESTÅ TV storage combination/glass doors - black-brown/Selsviken high gloss/black clear glass 94 1/2x16 1/2x50 3/4 """,https://www.ikea.com/us/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-clear-glass-s19329460/,https://www.ikea.com/us/en/images/products/besta-tv-storage-combination-glass-doors-black-brown-glassvik-laxviken-black__0992869_pe820296_s5.jpg,424.0,3.3,3.0,16.25,4.25,73.0,TV & media furniture,TV & media storage
1187,"HAVSTA TV unit with base - dark brown 63x18 1/2x24 3/8 """,https://www.ikea.com/us/en/p/havsta-tv-unit-with-base-dark-brown-60480365/,https://www.ikea.com/us/en/images/products/havsta-tv-unit-with-base-dark-brown__0914253_pe783889_s5.jpg,229.0,4.7,11.0,19.25,2.75,68.0,TV & media furniture,TV stands & benches
1188,"BESTÅ TV unit - black-brown/Selsviken high gloss/black smoked glass 70 7/8x16 1/2x15 3/8 """,https://www.ikea.com/us/en/p/besta-tv-unit-black-brown-selsviken-high-gloss-black-smoked-glass-s09329333/,https://www.ikea.com/us/en/images/products/besta-tv-bench-black-brown-sindvik-lappviken-mejarp-light-gray-brown__0988807_pe818225_s5.jpg,259.0,3.0,2.0,16.25,4.25,73.0,TV & media furniture,TV stands & benches
1189,"KALLAX / LACK Storage combination with shelf - black-brown 88 1/4x15 3/8x57 7/8 """,https://www.ikea.com/us/en/p/kallax-lack-storage-combination-with-shelf-black-brown-s59398729/,https://www.ikea.com/us/en/images/products/kallax-lack-storage-combination-with-shelf-black-brown__0943552_pe796973_s5.jpg,245.97,0.0,0.0,13.5,1.0,16.0,TV & media furniture,TV & media storage
